882.000000	12.526899
880.000000	12.078372
878.000000	12.194152
876.000000	12.346663
874.000000	12.577852
872.000000	12.093751
870.000000	11.813901
868.000000	11.653801
866.000000	11.147114
864.000000	11.555940
862.000000	12.302798
860.000000	12.556380
858.000000	11.156993
856.000000	10.494379
854.000000	10.363923
852.000000	11.990015
850.000000	10.954615
848.000000	10.099224
846.000000	10.839275
844.000000	10.303495
842.000000	10.833790
840.000000	10.922422
838.000000	10.600689
836.000000	10.583995
834.000000	10.304661
832.000000	10.576468
830.000000	10.176327
828.000000	10.426805
826.000000	10.003750
824.000000	9.520311
822.000000	9.438277
820.000000	9.702360
818.000000	9.635603
816.000000	9.413977
814.000000	9.413262
812.000000	9.259485
810.000000	8.912730
808.000000	8.849850
806.000000	8.720725
804.000000	8.896384
802.000000	8.881691
800.000000	8.811788
798.000000	8.885785
796.000000	8.860722
794.000000	8.725066
792.000000	8.368308
790.000000	8.304182
788.000000	8.011578
786.000000	8.024167
784.000000	7.971432
782.000000	7.782462
780.000000	7.542681
778.000000	7.618660
776.000000	7.555903
774.000000	7.418524
772.000000	7.381210
770.000000	7.476791
768.000000	7.288877
766.000000	7.076832
764.000000	7.026344
762.000000	6.870225
760.000000	6.662512
758.000000	6.716129
756.000000	6.767499
754.000000	6.600107
752.000000	6.486341
750.000000	6.313083
748.000000	6.222708
746.000000	6.196507
744.000000	6.089062
742.000000	5.982994
740.000000	5.980241
738.000000	5.992351
736.000000	5.829489
734.000000	5.787220
732.000000	5.627273
730.000000	5.606548
728.000000	5.586464
726.000000	5.509928
724.000000	5.480521
722.000000	5.335068
720.000000	5.208991
718.000000	5.171590
716.000000	5.121830
714.000000	5.041318
712.000000	5.009724
710.000000	4.942607
708.000000	4.868673
706.000000	4.872170
704.000000	4.834066
702.000000	4.713975
700.000000	4.608063
698.000000	4.515290
696.000000	4.530481
694.000000	4.473465
692.000000	4.393522
690.000000	4.308917
688.000000	4.204891
686.000000	4.171691
684.000000	4.055024
682.000000	3.972116
680.000000	3.970056
678.000000	3.911185
676.000000	3.866049
674.000000	3.763359
672.000000	3.708144
670.000000	3.691735
668.000000	3.592625
666.000000	3.520163
664.000000	3.507585
662.000000	3.481191
660.000000	3.404143
658.000000	3.338084
656.000000	3.262129
654.000000	3.198645
652.000000	3.163926
650.000000	3.104924
648.000000	3.064247
646.000000	3.014425
644.000000	2.948423
642.000000	2.913562
640.000000	2.865450
638.000000	2.797123
636.000000	2.762386
634.000000	2.749484
632.000000	2.672081
630.000000	2.590694
628.000000	2.563298
626.000000	2.541591
624.000000	2.492585
622.000000	2.440465
620.000000	2.396225
618.000000	2.369570
616.000000	2.319601
614.000000	2.276778
612.000000	2.262731
610.000000	2.216363
608.000000	2.146333
606.000000	2.095564
604.000000	2.064054
602.000000	2.035654
600.000000	2.002154
598.000000	1.975088
596.000000	1.938710
594.000000	1.912969
592.000000	1.884005
590.000000	1.837982
588.000000	1.806305
586.000000	1.758954
584.000000	1.750813
582.000000	1.711574
